 F
 1982      2490093.      888800.      501079.      248402.      134256.      105952.      257489.      128274.       93960.      737781.
 1983      3811886.     1191653.      469548.      241198.      163663.       98539.       83145.      211308.      102039.      709429.
 1984      1954312.     1823756.      763832.      265257.      165336.      118549.       75859.       61812.      175645.      690229.
 1985      1770367.     1071657.      906039.      529774.      182296.      113712.       88015.       58291.       47144.      730383.
 1986      3098271.      987052.      555882.      472909.      370014.      133291.       86724.       71129.       47432.      669167.
 1987      2164335.     1434086.      560823.      339998.      318661.      281480.      104041.       69732.       59208.      617896.
 1988      3347376.     1145806.      754530.      326490.      236446.      238715.      223434.       80085.       56246.      585579.
 1989      3247493.     1449043.      724420.      398755.      216969.      175163.      187214.      178178.       63733.      542762.
 1990      3359207.     1637978.      780426.      478272.      268276.      147590.      138589.      148801.      147507.      519611.
 1991      3991014.     1721732.      999104.      442078.      328715.      178061.      114113.      109996.      118480.      561771.
 1992      3664722.     2257105.     1000857.      622040.      301567.      223941.      138958.       91093.       88966.      557634.
 1993      3983572.     2067972.     1311234.      541297.      444805.      220356.      171923.      104679.       68519.      523439.
 1994      3215420.     2223865.      971365.      713421.      369237.      327835.      168316.      133700.       81477.      482819.
 1995      3730400.     1734835.     1307496.      612640.      511111.      255037.      242934.      116126.       92612.      400151.
 1996      3270572.     1944228.     1080392.      767626.      424069.      354687.      173391.      183737.       83581.      346984.
 1997      2287669.     1661858.      942323.      575604.      453734.      288892.      270188.      129048.      143975.      290371.
 1998      2970468.     1165655.      890862.      574583.      358035.      298328.      198516.      203544.       86080.      290059.
 1999      2418816.     1553634.      502074.      450276.      330069.      241621.      175204.      157987.      165202.      276210.
 2000      3051984.     1258270.      981911.      274263.      273236.      226804.      185581.      137655.      124874.      317464.
 2001      1717535.     1192716.      647615.      600371.      170431.      165536.      154055.      144562.      105485.      341050.
 2002      1734845.     1039829.      527117.      391112.      392877.      112061.      116628.      100915.      104878.      320177.
 2003      1544665.     1016537.      389598.      233799.      249994.      281192.       77256.       87932.       73045.      307254.
 2004      2715673.      922279.      624935.      244305.      153814.      158853.      209080.       49107.       62068.      254927.
 2005      1092716.     1541103.      519883.      357232.      162992.      109586.      110070.      150242.       35094.      202444.
 2006      1423599.      429098.      844179.      298508.      228759.      106373.       72981.       76599.      116263.      124435.
 2007       201379.      696359.      195321.      439780.      195182.      169380.       62807.       51720.       55636.      135034.
 2008        65381.      122201.      462245.      116643.      223565.       98540.      115846.       34358.       32123.       77531.
 2009         9344.       39469.       41201.      326746.       33585.      130480.       56276.       79555.       14040.       41344.







































 CATCH
 1950       227221.      264498.        3926.        8984.       33578.       59513.       38101.       22709.       33515.       27331.
 1951        34493.       43233.       23622.       24377.       47004.       59748.       70418.       33534.       32856.       32403.
 1952         4421.        7682.       11665.        9197.       38989.       57831.       66407.       78472.       60929.       41914.
 1953        16403.       21593.       14130.       14728.       44604.       50110.       63493.       58955.       62224.       53658.
 1954        14798.       19900.        2611.        5405.       42788.       41008.       37064.       26001.       43927.       93315.
 1955        13292.       72607.      107287.       41942.       35018.       37856.       33831.       35982.       47166.       95777.
 1956         5455.       35668.       55304.       22788.       23589.       24829.       26572.       24377.       39251.       63569.
 1957         6090.       42315.       66203.       33613.       24986.       46228.       52604.       34525.       21086.       81418.
